Dehnung;Dehnung in %;Kraft;Weg;Zeit;Key;Fläche
mm;%;N;mm;s;;
0,297378695;1,486893473;18676,55802;0,753888518;15,6733;2676091,911;
0,299829463;1,499147316;18700,92867;0,757364381;15,6899;2676091,928;
0,30205297;1,51026485;18693,85647;0,761653233;15,7066;2676091,944;
0,304295161;1,521475804;18712,85212;0,765751822;15,7233;2676091,961;
0,306897611;1,534488057;18713,1438;0,769213266;15,7399;2676091,978;
0,30913109;1,54565545;18736,47081;0,773028187;15,7566;2676091,994;
0,311103764;1,555518819;18735,59454;0,777172979;15,7733;2676092,011;
0,314150464;1,570752322;18771,33535;0,782146133;15,7899;2676092,028;
0,316311652;1,581558262;18751,97294;0,783294939;15,8066;2676092,044;
0,318737224;1,593686121;18752,32019;0,787346379;15,8233;2676092,061;
0,32150483;1,607524149;18821,8041;0,794693924;15,8399;2676092,078;
0,32538983;1,626949149;18734,77033;0,797875876;15,8566;2676092,094;
0,327543919;1,637719597;18757,34263;0,800531181;15,8733;2676092,111;
0,329923348;1,649616738;18808,64655;0,803865579;15,8899;2676092,128;
0,332720611;1,663603056;18790,40589;0,808911669;15,9066;2676092,144;
0,334247258;1,671236291;18779,24387;0,812405614;15,9233;2676092,161;
0,336232011;1,681160056;18888,6774;0,816975418;15,9399;2676092,178;
0,339186936;1,695934682;18822,42602;0,820520772;15,9566;2676092,194;
0,340381706;1,701908528;18817,52575;0,823802429;15,9733;2676092,211;
0,343395946;1,716979732;18904,85212;0,829520738;15,9899;2676092,228;
0,345581107;1,727905537;18832,84418;0,832702788;16,0066;2676092,244;
0,347357031;1,736785156;18846,58895;0,836174758;16,0233;2676092,261;
0,349555899;1,747779497;18849,95798;0,83938544;16,0399;2676092,278;
0,351872507;1,759362537;18878,48939;0,843100467;16,0566;2676092,294;
0,353546032;1,767730161;18879,66321;0,847047631;16,0733;2676092,311;
0,35687806;1,7843903;18979,94548;0,84563426;16,0899;2676092,328;
0,36184693;1,80923465;19071,71272;0,849259602;16,1066;2676092,344;
0,363891765;1,819458825;18789,06869;0,863306188;16,1233;2676092,361;
0,364668331;1,823341657;18755,10967;0,864585818;16,1399;2676092,378;
0,367386643;1,836933217;18951,73637;0,869644258;16,1566;2676092,394;
